"repo_name","ref_name","ref_sha1"
"crossbario/autobahn-python","refs/remotes/meejah/register-prefix","060e82e41ab6da539fecf53e265045cafeb3433b"
"crossbario/autobahn-python","refs/remotes/meejah/ticket-note","b9c88a6a31fdf1f62a213a3978f6be763dd377d1"
"crossbario/autobahn-python","refs/remotes/meejah/ticket1075-revoke-subscription-force-reregister","22e74b8b07eb743f49403a2f6f8e51363d1bc8b7"
"crossbario/autobahn-python","refs/remotes/meejah/ticket811-skipped-tests","d17a3cd23c3ed07e1971f32a507dea70a84dbe31"
"crossbario/autobahn-python","refs/remotes/meejah/tls-example","62a3bc1f6c0f17d6dbca5bbb61cc6f691e34b7f4"
"crossbario/autobahn-python","refs/remotes/meejah/tls-options-component","5323b81a8b73a206b8623b1b5f1e5e05060cc9ac"
"crossbario/autobahn-python","refs/remotes/meejah/transport-keys","d5b7fbdf47b5f16f290f934f01c35b43804effe0"
"crossbario/autobahn-python","refs/remotes/meejah/txaio-logging","885ebf235e600b61fa21224ece0f4089be6a3381"
"crossbario/autobahn-python","refs/remotes/meejah/txaio-logging-rebase","e430864497c7b10ca84932c0f6f1eb57cc22149e"
"crossbario/autobahn-python","refs/remotes/meejah/urls-are-bytes","9b85b80f271e551c3a3e529482e9c61867ca0041"
"crossbario/autobahn-python","refs/remotes/meejah/use-txaio-squash","5a627b137d427ec20c58f4eee4671da97692015d"
"crossbario/autobahn-python","refs/remotes/meejah/wamp-scram-prototype","1d48e9015a9b3ebcf7f7cb078edd9b96913c291a"
"crossbario/autobahn-python","refs/remotes/meejah/wampcra-auth-salted","dd7b0f698ce5c281961828b84e466e39da7dd652"
"crossbario/autobahn-python","refs/remotes/meejah/ws-reconnect-example","32486defd0553c6dbf007e1072908ff6e9dfc70a"
"crossbario/autobahn-python","refs/remotes/origin/HEAD","b655872292f488d2b7a8e2354354348c439d95b0"
"crossbario/autobahn-python","refs/remotes/origin/add_correlation_is_last","9ab29ef5570d10d3810cb006384881a724a9be5a"
"crossbario/autobahn-python","refs/remotes/origin/apprunner_tx_reconn","f2d19705696115ea04680c0215ff40d64317d013"
"crossbario/autobahn-python","refs/remotes/origin/big_polish","63474346301ed571c4189ddad41a6b4d16b7092c"
"crossbario/autobahn-python","refs/remotes/origin/cleanups2","102811ce835a1a729b7db5de826fe0584a13ffef"
"crossbario/autobahn-python","refs/remotes/origin/e2e","733b025c248334bfb3de7e17dc052ce2f1d9a448"
"crossbario/autobahn-python","refs/remotes/origin/examples-js","7891e9c0069c6e2f15be0fa61eef06406a4beb42"
"crossbario/autobahn-python","refs/remotes/origin/expand_msg_correlation","70c9a14ea680b7adbd7296ab8ffb1643657e383e"
"crossbario/autobahn-python","refs/remotes/origin/fab2","7d841802ea9fb41d1499e7849eff9b3e41a143ce"
"crossbario/autobahn-python","refs/remotes/origin/fix_440","fe3559d5446d6dd4d9bc977e8cf220c4cd726a97"
"crossbario/autobahn-python","refs/remotes/origin/fix_604","8ddad96f7114a23cd97e0cd38732bc7e47bdb220"
"crossbario/autobahn-python","refs/remotes/origin/fix_629","56bca8a7fd08a9e0dc1978c20c3e69ce3a909cf1"
"crossbario/autobahn-python","refs/remotes/origin/fix_631","ed7a5c039762303f57e19aabf20901dc56584ac5"
"crossbario/autobahn-python","refs/remotes/origin/fix_786","2f4c220b2e2952d975b94fd4203340a2bd24c983"
"crossbario/autobahn-python","refs/remotes/origin/fix_791","064dc75dcdb05b3f1a0b71ee8196398e4fdc4bc2"
"crossbario/autobahn-python","refs/remotes/origin/fix_crypto_import","9fb50e7eca34f32d15b3afffe32be74def1e700a"
"crossbario/autobahn-python","refs/remotes/origin/fix_cs_test","3dd6de153b202ec1e889f761f27f87616b1208ae"
"crossbario/autobahn-python","refs/remotes/origin/fix_rawsocket_and_ex","2408759914c3fafa5c67e97771e456f402143fc6"
"crossbario/autobahn-python","refs/remotes/origin/fix_travis","76d56575c21329f86a34e4501ae30de0cb2ffcd5"
"crossbario/autobahn-python","refs/remotes/origin/fix_win_glitches","604bc53a3beec173020c944ce9cb38afca2a9126"
"crossbario/autobahn-python","refs/remotes/origin/improve_choosereactor","0c8e32db94c23b0dab4636bd6b4a428b50968e18"
"crossbario/autobahn-python","refs/remotes/origin/master","b655872292f488d2b7a8e2354354348c439d95b0"
"crossbario/autobahn-python","refs/remotes/origin/meejah-issue709-js","8e0dcd591fe470e47e795b8f11477b6ed0310f69"
"crossbario/autobahn-python","refs/remotes/origin/message_tracing","cd2535979b928f7645d7bd26e8165085d163bc20"
"crossbario/autobahn-python","refs/remotes/origin/move_docs_to_rtd_issue659","5d2b2a937fb73eb454a5071e04596285bf16fa28"
"crossbario/autobahn-python","refs/remotes/origin/multisocket","d41b0d983eeb339a0166040ffcb72e7a7c0bcce7"
"crossbario/autobahn-python","refs/remotes/origin/muxed_wamp","c5e329ac5ee12342ea3ccf3e863bf05fc2400dbb"
"crossbario/autobahn-python","refs/remotes/origin/newapi","ad0533685c3d2996f33c70fbfee32c23247cb2df"
"crossbario/autobahn-python","refs/remotes/origin/newapi-asyncio-component","e9240a32efa4ea6f826bf54a262f665218e75c6f"
"crossbario/autobahn-python","refs/remotes/origin/override_correlation","67dc74ce9bdb215688f1ad5540af8e01ae069069"
"crossbario/autobahn-python","refs/remotes/origin/refactor-transport","d16f56258541499b7dd65330fe7b23e8805213de"
"crossbario/autobahn-python","refs/remotes/origin/refactor-transport--newapi-examples","2dbdbfbfc53f0be0a5be2a616ab23e2abb24264a"
"crossbario/autobahn-python","refs/remotes/origin/rel_17_10_1","d8f954b3c9f630a9b7898f28e7fbcce4d3ae3c0e"
"crossbario/autobahn-python","refs/remotes/origin/rel_17_6_2","bc2a1b37f165f68622c017f61190411278eecbd0"
"crossbario/autobahn-python","refs/remotes/origin/rel_17_7_1","8b905a96b232fea6f6b1941009e27237217337ac"
"crossbario/autobahn-python","refs/remotes/origin/rel_17_8_1","fa416b58abe13f1b3f59b8f3036c36994554b5f1"
"crossbario/autobahn-python","refs/remotes/origin/rel_17_9_2","420083e7dc925821456574213dd20cf2e0ac0f75"
"crossbario/autobahn-python","refs/remotes/origin/rel_17_9_3","002a0a288e625f3c26c54cfb130e4d1806a298de"
"crossbario/autobahn-python","refs/remotes/origin/rel_18_3","88963f1a7996ad1b0e172625211e0c630ece552c"
"crossbario/autobahn-python","refs/remotes/origin/reuse_reconn_session","781d96e32a04998ba59946b07c6696b28974d8f4"
"crossbario/autobahn-python","refs/remotes/origin/tls-options-component","949430e3466e08271654f5c990697257b6d40c01"
"crossbario/autobahn-python","refs/remotes/origin/ubjson","1f9209596cbbb8ef8f7dcf1cbfb11fd95b9c9f36"
"crossbario/autobahn-python","refs/remotes/origin/update_wstest","ce67bd468fd7bde16f2331938acfa188c6b0dbcd"
"crossbario/autobahn-python","refs/remotes/origin/write_coalescing","f760fc10227c59f75728885b410928b584107952"
"crossbario/autobahn-python","refs/remotes/upstream/e2e","733b025c248334bfb3de7e17dc052ce2f1d9a448"
"crossbario/autobahn-python","refs/remotes/upstream/fix_440","fe3559d5446d6dd4d9bc977e8cf220c4cd726a97"
"crossbario/autobahn-python","refs/remotes/upstream/master","b655872292f488d2b7a8e2354354348c439d95b0"
"crossbario/autobahn-python","refs/remotes/upstream/newapi","ad0533685c3d2996f33c70fbfee32c23247cb2df"
"crossbario/autobahn-python","refs/remotes/upstream/refactor-transport","d16f56258541499b7dd65330fe7b23e8805213de"
"crossbario/autobahn-python","refs/remotes/upstream/refactor-transport--newapi-examples","2dbdbfbfc53f0be0a5be2a616ab23e2abb24264a"
"crossbario/autobahn-python","refs/remotes/upstream/revert-912-apprunner-transport-overrides","a30e18336a27f0604aa76cb88e0b1b91dc9ac406"
"crossbario/autobahn-python","refs/remotes/upstream/write_coalescing","f760fc10227c59f75728885b410928b584107952"
"crossbario/autobahn-python","refs/stash","7fd39b067ce27ebce97cd8f277770c28aaab5586"
"crossbario/autobahn-python","refs/tags/v0.1","bf4844fa0d8da4a88337f29a1b9433477f1169c0"
"crossbario/autobahn-python","refs/tags/v0.1^{}","2bc3e5ca8c68025c86826f425f59f8bb80fe4608"
"crossbario/autobahn-python","refs/tags/v0.10.0","3ec3a11cac29b063807c37f5026b11e6297f1950"
"crossbario/autobahn-python","refs/tags/v0.10.0^{}","d2e30d1a7611a2cc6676484bf4e2b4c7a355f9ac"
"crossbario/autobahn-python","refs/tags/v0.10.1","69e6f7bf998e3d0b74630f695417ea398e61a8cc"
"crossbario/autobahn-python","refs/tags/v0.10.1^{}","1edc3d32367fbc19108994eb09f7cb9435c95756"
"crossbario/autobahn-python","refs/tags/v0.10.2","35d984d1e696db77283ae72a9d336229c7aecaae"
"crossbario/autobahn-python","refs/tags/v0.10.2^{}","a35090837ade0cd62d38232ea8279bf0a974b416"
"crossbario/autobahn-python","refs/tags/v0.10.3","8318be42efd70f4a03af9ef6a866609d41d917cf"
"crossbario/autobahn-python","refs/tags/v0.10.3^{}","c94500c79537070664659fdf07aaac50b7cad871"
"crossbario/autobahn-python","refs/tags/v0.10.4","f39b153aade73089f1a87f066c371cf7012bec71"
"crossbario/autobahn-python","refs/tags/v0.10.4^{}","29f8accd79d2f852d278edf6486ce64c515d409a"
"crossbario/autobahn-python","refs/tags/v0.10.5","5e7c236878c7fa2d36ce0f7f248d82547d94c230"
"crossbario/autobahn-python","refs/tags/v0.10.5^{}","dd2c9e4cba0d2052bc6a04a26a84ee73b9bafdde"
"crossbario/autobahn-python","refs/tags/v0.10.5-2","d2b1c3b7fb9033c2b8500fa3701091f7d2d73449"
"crossbario/autobahn-python","refs/tags/v0.10.5-2^{}","3fce8aca718335db99aba7adbd4426c8a81cb0e0"
"crossbario/autobahn-python","refs/tags/v0.10.6","756310af837dbb33ab75ae73c3de3190e0eda814"
"crossbario/autobahn-python","refs/tags/v0.10.6^{}","b35d99f1e5ecf3e6063b028271098c551dab5532"
"crossbario/autobahn-python","refs/tags/v0.10.7","f4abbf22e262d90a5508ea0a7a5267d1f957f054"
"crossbario/autobahn-python","refs/tags/v0.10.7^{}","a69e7048b86643644a1d8b68dfeec97f9162a4cd"
"crossbario/autobahn-python","refs/tags/v0.10.8","1edb8b11b10553b467ab6ead4a83c20274760c29"
"crossbario/autobahn-python","refs/tags/v0.10.8^{}","942d27eb6a87084cb8964fd2c9abaae67807be13"
"crossbario/autobahn-python","refs/tags/v0.10.9","64fb41a4652bf928d7f15012d4264dc849baf549"
"crossbario/autobahn-python","refs/tags/v0.10.9^{}","cf10233bec6d2e3b2cd4ce14a50ac7f43180617b"
"crossbario/autobahn-python","refs/tags/v0.11.0","b38425efd8be787b7f97a82124d5039b77ceef77"
"crossbario/autobahn-python","refs/tags/v0.11.0^{}","1d720c9e3ca937b78016218b2a1ba3086081998f"
"crossbario/autobahn-python","refs/tags/v0.12.0","06babc28431268fec1916d3891a6e4d7a4fe741c"
"crossbario/autobahn-python","refs/tags/v0.12.0^{}","281237c08883a4195a4839d5086e9571ec61a7e1"
"crossbario/autobahn-python","refs/tags/v0.12.1","22b1183bd06c3329308746fc1fd33c49785f7fab"
"crossbario/autobahn-python","refs/tags/v0.13.0","17561ccfb9c2eab788756271a05dbd68462c40d6"
"crossbario/autobahn-python","refs/tags/v0.13.0^{}","8d034622e8f6de88a619cb7dd59f57701708575d"
"crossbario/autobahn-python","refs/tags/v0.13.1","94500eb40a8a035cb32c383ecf39d668935f4b80"
"crossbario/autobahn-python","refs/tags/v0.13.1^{}","dc949e6c384711feafd23f491a9e1f1fdda541e4"
"crossbario/autobahn-python","refs/tags/v0.14.0","1603c0ccc95e2622a1c3987bc2e75a6e586b6d0d"
"crossbario/autobahn-python","refs/tags/v0.14.0^{}","81f693d33c2f5878ff89c910ca4c2e1001cc9862"
"crossbario/autobahn-python","refs/tags/v0.14.1","d1c409b7e300536627a3f4694da0a73d3923e368"
"crossbario/autobahn-python","refs/tags/v0.14.1^{}","3bf07564abc0eaa43a0e0e4788fb5e2edee6ac40"
"crossbario/autobahn-python","refs/tags/v0.15.0","e59aba751a33e046163ec3780be25ea77ce90b46"
"crossbario/autobahn-python","refs/tags/v0.15.0^{}","43b57f8d5aa024963bd37464f81b50b2b03e1687"
"crossbario/autobahn-python","refs/tags/v0.16.0","13acd69502787bd22ed811959946ff397e3db9a3"
"crossbario/autobahn-python","refs/tags/v0.16.0^{}","ade9eb52e0e2312e25b57a4c7910c0a744172aad"
"crossbario/autobahn-python","refs/tags/v0.16.1","5b8f829f88dcbcde772bfa177c2107a065832906"
"crossbario/autobahn-python","refs/tags/v0.16.1^{}","ea4842090a03cf57c09eb0c34359cff4d3cc2b44"
"crossbario/autobahn-python","refs/tags/v0.17.0","fbe40504dbd73c35bad2f6cc116d7c5049aae835"
"crossbario/autobahn-python","refs/tags/v0.17.0^{}","81d9276f4bdb2421a032381646dd04d6dc5b563f"
"crossbario/autobahn-python","refs/tags/v0.17.1","c34fe1bd08f53430a4f8f3558ce6e0c0c9fa48ae"
"crossbario/autobahn-python","refs/tags/v0.17.1^{}","73067d1fd1a063d6a59fc9f5f8699a492129ed1e"
"crossbario/autobahn-python","refs/tags/v0.17.2","0d095937ada30bca0465a99aeed56e46c5d57ae8"
"crossbario/autobahn-python","refs/tags/v0.17.2^{}","0eef8c724973e513923d27361173f05d9bdfc3ca"
"crossbario/autobahn-python","refs/tags/v0.18.0","ab5abb3cf0b21fb6ac832514a22a4d8570bc4b74"
"crossbario/autobahn-python","refs/tags/v0.18.0^{}","2db7a4025e180076e2d841a0700f20e48527e5c6"
"crossbario/autobahn-python","refs/tags/v0.18.1","6f657b573e1c4e5dfd7dbda541b250b2475f088c"
"crossbario/autobahn-python","refs/tags/v0.18.1^{}","fd7ec419b28e7a2af687ded78f02f1583712fcc3"
"crossbario/autobahn-python","refs/tags/v0.18.2","0254513640ed35815c0d06b33d25bc9f976b75ac"
"crossbario/autobahn-python","refs/tags/v0.18.2^{}","731228a19da806e8a219090ff1d746adfa3388c6"
"crossbario/autobahn-python","refs/tags/v0.2","99243646c8ed2a927565b64f29fdcf21046a9991"
"crossbario/autobahn-python","refs/tags/v0.2^{}","4d75dbffb18306c94611282a521661a24ea6901a"
"crossbario/autobahn-python","refs/tags/v0.3","9e3ca761548b9ec04d0589dd5f85e1dbce98b096"
"crossbario/autobahn-python","refs/tags/v0.3^{}","9a4c7583cb779611d0dc8fc115cade6fabf46cf3"
"crossbario/autobahn-python","refs/tags/v0.3.1","c249240ba4c6b8d02cb2f488ddc4e9bcf46477dd"
"crossbario/autobahn-python","refs/tags/v0.3.1^{}","aece650e41a0033744ffebeb8b5b11a16c5d986b"
"crossbario/autobahn-python","refs/tags/v0.3.2","39ea8f5911c3781d8456f90630c7290b27ee4f22"
"crossbario/autobahn-python","refs/tags/v0.3.2^{}","5c7bbf4d31ca9037e508f5415ac7c57630df3002"
"crossbario/autobahn-python","refs/tags/v0.4.0","dfd835cf414da0fcad7ce16fab50ffe861ea6b23"
"crossbario/autobahn-python","refs/tags/v0.4.0^{}","2cb7e90b0c5b03a40f13fcd4c58a74b16c7290bd"
"crossbario/autobahn-python","refs/tags/v0.4.1","a511f71bc5d45c16a373d6123ca10372e1b8647c"
"crossbario/autobahn-python","refs/tags/v0.4.1^{}","417a30c85ac9d97c8a5ea614a3334f3789c21d96"
"crossbario/autobahn-python","refs/tags/v0.4.10","643d2ee71c842f3936baa7d7569bdc8b4a2bd3b5"
"crossbario/autobahn-python","refs/tags/v0.4.10^{}","8e69f4e919ad336ec47b49414c1cfadc857f69b2"
"crossbario/autobahn-python","refs/tags/v0.4.2","99b33bdc02a66cce30fabf5195528d94b73e86eb"
"crossbario/autobahn-python","refs/tags/v0.4.2^{}","ce1e886c317de8fdd4570837ec7f290a6e4b7402"
"crossbario/autobahn-python","refs/tags/v0.4.3","ea9cf0616066c6998d83c7cb740ec720e6b74df0"
"crossbario/autobahn-python","refs/tags/v0.4.3^{}","e1dae070e67a9361f14beba775c66961e06d43ff"
"crossbario/autobahn-python","refs/tags/v0.5.0","72b6183609aff4a0e261e162255cce1569e2ac0b"
"crossbario/autobahn-python","refs/tags/v0.5.0^{}","d22f80a38e51972f791875bc4eae9e99bb26b6a9"
"crossbario/autobahn-python","refs/tags/v0.5.1","269f24cc4a12b28a985f241eeb412fa344598ea0"
"crossbario/autobahn-python","refs/tags/v0.5.1^{}","8225789a62e0f9a9c49b5cd6a44eef9c5cd26ebc"
"crossbario/autobahn-python","refs/tags/v0.5.14","3cd01a119f2929644136dc7f93557c049fa648f8"
"crossbario/autobahn-python","refs/tags/v0.5.14^{}","54c56e6de4654ecd204a075b93711bb176aa9933"
"crossbario/autobahn-python","refs/tags/v0.5.2","482edeac5f1cc3de624c63aabac575f99913e506"
"crossbario/autobahn-python","refs/tags/v0.5.2^{}","bc42e60f8f8cbb10a9c05e1d55d0748a2ec45365"
"crossbario/autobahn-python","refs/tags/v0.5.4","5a4bd1d86bd39ed910d6495a2cc45347611ca84a"
"crossbario/autobahn-python","refs/tags/v0.5.4^{}","7f601c3a3631bb9fb6820f664860df4e4e2a26b8"
"crossbario/autobahn-python","refs/tags/v0.5.5","0c00584aa7b6964c17821c9a1ed287ef6e38d1a3"
"crossbario/autobahn-python","refs/tags/v0.5.5^{}","1fdb4446ec103e2a0b40d3a75a63f3b0c1d0c4ea"
"crossbario/autobahn-python","refs/tags/v0.5.6","449fc7dabb9c15fddaacf7c0a70debc7f01c5c89"
"crossbario/autobahn-python","refs/tags/v0.5.6^{}","717325f19964134259845c1873b255aec3b2ede4"
"crossbario/autobahn-python","refs/tags/v0.5.7","7d3c4c3a456d619b369775b6620f83f3a9700793"
"crossbario/autobahn-python","refs/tags/v0.5.7^{}","be8be7d2f016935998513be9ac0f656b467cdcef"
"crossbario/autobahn-python","refs/tags/v0.5.8","18b88db531ff681625de8f6c65aabab6c03b2157"
"crossbario/autobahn-python","refs/tags/v0.5.8^{}","40fd5e5448446cea0ed8b4ddbe6942c249e4221b"
"crossbario/autobahn-python","refs/tags/v0.5.9","72216f3040d9cf163a6539d58229638575ec0d01"
"crossbario/autobahn-python","refs/tags/v0.5.9^{}","4a099409b69112febbb520f56313fd8225779c70"
"crossbario/autobahn-python","refs/tags/v0.6.3","3106bcbf957651b83d1abdd9162930bc1499e027"
"crossbario/autobahn-python","refs/tags/v0.6.3^{}","6239c0fa12e56722935bbea7f77066793115c7ea"
"crossbario/autobahn-python","refs/tags/v0.6.4","2f97cfaaf7b4aacce21cca876c4cf14d0d9bd8bc"
"crossbario/autobahn-python","refs/tags/v0.6.4^{}","f3195e17251f4209bf1f6830bb75df4d8bc20db9"
"crossbario/autobahn-python","refs/tags/v0.6.5","91569c02969ec33568d54545b2676ebf65e97267"
"crossbario/autobahn-python","refs/tags/v0.6.5^{}","6a4501a61a4bea8d2b3f9591c939f361184fa208"
"crossbario/autobahn-python","refs/tags/v0.7.0","e6dc7ae4f6f9ac6ac610056090418f0bb57c9b17"
"crossbario/autobahn-python","refs/tags/v0.7.0^{}","c25d21b856e272f8de5a36170ddeae39cbb0616b"
"crossbario/autobahn-python","refs/tags/v0.7.1","8ff753018e6f3cd80057f1b1f3d089f3b18a98bb"
"crossbario/autobahn-python","refs/tags/v0.7.1^{}","eec7204d80899de8c41ec1cf317978dd660cfd3f"
"crossbario/autobahn-python","refs/tags/v0.7.2","cafa81e11f669e0bee75191a975cf277f0639cf0"
"crossbario/autobahn-python","refs/tags/v0.7.2^{}","362619e1c5cd4752c22f2f7e78228cd5cb17cdb5"
"crossbario/autobahn-python","refs/tags/v0.7.3","07aea13cff8667c5ba92c10345b010037a4824d9"
"crossbario/autobahn-python","refs/tags/v0.7.3^{}","0d01d42ca2a88d9d33c381e6d44b87a487795fb6"
"crossbario/autobahn-python","refs/tags/v0.7.4","0eadfc71889d07cfd18eddcef1e3af1b4f922232"
"crossbario/autobahn-python","refs/tags/v0.7.4^{}","4470d77aa99324c716daeffd2deabd8255cbc3bd"
"crossbario/autobahn-python","refs/tags/v0.8.0","41724f293c7fca6b00d6c5142fdd4a58bca6fd53"
"crossbario/autobahn-python","refs/tags/v0.8.0^{}","1e470e4e1b33c36a152df1c9d6d0edd76d6e3d80"
"crossbario/autobahn-python","refs/tags/v0.8.1","e25898b9da141d6c6d02f7a1b46395d95baf8551"
"crossbario/autobahn-python","refs/tags/v0.8.1^{}","4e7122396ab2d36e23a00383a9b9f1245efb357a"
"crossbario/autobahn-python","refs/tags/v0.8.10","c201bbc897ec0a57031c1d4e063f9de5f692aa3d"
"crossbario/autobahn-python","refs/tags/v0.8.10^{}","6f0dbd74167f71517c5d7eefbacfe05a26fd6557"
"crossbario/autobahn-python","refs/tags/v0.8.11","4b4df869ae25980c8f0281288e50a69c92e1fc72"
"crossbario/autobahn-python","refs/tags/v0.8.11^{}","d5496b59e2ec51967f347c3faeda19d76be473c4"
"crossbario/autobahn-python","refs/tags/v0.8.12","d6573f19cf5891a2f58cff314f21ba7258b83b34"
"crossbario/autobahn-python","refs/tags/v0.8.12^{}","244dc897373085c766252002436f69a46cfdb290"
"crossbario/autobahn-python","refs/tags/v0.8.12-2","63bf9740005c7a938995d0c4e2bf2a59e87d2f80"
"crossbario/autobahn-python","refs/tags/v0.8.12-2^{}","889a903e3950429507e5aee8665dacfb96902d38"
"crossbario/autobahn-python","refs/tags/v0.8.13","2cda171b48bcdcdff2b685173ccd894121c99c18"
"crossbario/autobahn-python","refs/tags/v0.8.13^{}","90e7b5abea300ad8cdb61ce402c917fe7ea5b7a8"
"crossbario/autobahn-python","refs/tags/v0.8.14","73d8a2155d3488b68e7942f12820adc64456ba67"
"crossbario/autobahn-python","refs/tags/v0.8.14^{}","476e130aeb7eb40c6a54205b678bfc6f29e1bc4b"
"crossbario/autobahn-python","refs/tags/v0.8.15","c228f90f1fb4b89427fcdf25ea21c87c6ced59c4"
"crossbario/autobahn-python","refs/tags/v0.8.15^{}","7d519052ab42dc029598ab9e2dbdd7af8e08341f"
"crossbario/autobahn-python","refs/tags/v0.8.2","b4dd5e0fa83f5171bcb86a9af4b08f72430c9726"
"crossbario/autobahn-python","refs/tags/v0.8.2^{}","e89b4df6d4adc5d3db3929481b6de563669cb072"
"crossbario/autobahn-python","refs/tags/v0.8.3","7eed15e66c835a435363e9f0ab1ca8dee43f7af3"
"crossbario/autobahn-python","refs/tags/v0.8.3^{}","d4c7919fe1993ccec3fae9c87e24bf421a250910"
"crossbario/autobahn-python","refs/tags/v0.8.4","25d8ca679b2fe386cd80704529abbaa91850a401"
"crossbario/autobahn-python","refs/tags/v0.8.4^{}","b5c4bb125d643c4f02e18338a9cb61575d62e2d1"
"crossbario/autobahn-python","refs/tags/v0.8.5","07d38961de31cf526d51c839752fd77f89692d21"
"crossbario/autobahn-python","refs/tags/v0.8.5^{}","c52989d61699216995708fbee0708d4434275f9c"
"crossbario/autobahn-python","refs/tags/v0.8.6","96cbdf1eeda27c887bc9ac5ccd9f93c7c31d7265"
"crossbario/autobahn-python","refs/tags/v0.8.6^{}","5874a7548234d0d2406d3c78b4b1f6b9f9fca310"
"crossbario/autobahn-python","refs/tags/v0.8.7","e468bdf3b414a8ae56f9449c0eb116fff661accc"
"crossbario/autobahn-python","refs/tags/v0.8.7^{}","530bab04ae420db566a636b4f73e6cd2210b0c90"
"crossbario/autobahn-python","refs/tags/v0.8.8","5fcaf976331d2880aa0ac0a9c084e32ffe765d26"
"crossbario/autobahn-python","refs/tags/v0.8.8^{}","813ed1f271975809a9d6406d72c683087347c826"
"crossbario/autobahn-python","refs/tags/v0.8.9","447178aeb56fce0f53ffc8f54108cfa8d82d6f08"
"crossbario/autobahn-python","refs/tags/v0.8.9^{}","ea6645309060ccda2abea56446e755ca792bc69e"
"crossbario/autobahn-python","refs/tags/v0.9.0","5489a7c0ac413ca71745a6f959f244f7c9c6d19e"
"crossbario/autobahn-python","refs/tags/v0.9.0^{}","c37ba3955acb3b819cbc204e7fc11c8eceb5e2bf"
"crossbario/autobahn-python","refs/tags/v0.9.1","0026bed992cefac680316c4e815283eca2208bad"
"crossbario/autobahn-python","refs/tags/v0.9.1^{}","6eb793af42740f68bb8bad15b3d6e893d45ec501"
"crossbario/autobahn-python","refs/tags/v0.9.2","76bc03bd695ca771263fb445d2baad372f2519a5"
"crossbario/autobahn-python","refs/tags/v0.9.2^{}","d30b61721d9ade034275dfcbc681edd856247189"
"crossbario/autobahn-python","refs/tags/v0.9.3","05ce47122ae28dd9e9a49f1818440a67dc5de447"
"crossbario/autobahn-python","refs/tags/v0.9.3^{}","4c232080c5cdf0fce0855ac17f29846a90f79262"
"crossbario/autobahn-python","refs/tags/v0.9.3-2","0056ffcfd4ca2f7565c0fadf6acbe85d88d90fa5"
"crossbario/autobahn-python","refs/tags/v0.9.3-2^{}","99144e45932a122b3521095310fbd9b2df036ee9"
"crossbario/autobahn-python","refs/tags/v0.9.3-3","f47116cb201063750865a6b582993a3761afc2f3"
"crossbario/autobahn-python","refs/tags/v0.9.3-3^{}","ffc61ee1d64ed3496005aafa7e21390d314814ee"
"crossbario/autobahn-python","refs/tags/v0.9.4","0922547c7805921dee068ef086315b030eb0d1ae"
"crossbario/autobahn-python","refs/tags/v0.9.4^{}","ba6a2c3d79547893c65c70fb6037de187d48d1a8"
"crossbario/autobahn-python","refs/tags/v0.9.4-2","280972a72797c734f523bb21ed441139362d8548"
